1,2,3,4
0.6072916388511658,4.250647068023682,0.8653386235237122,0.7412123680114746
0.8810641765594482,1.9784948825836182,0.9147999882698059,0.3688412308692932
0.8890625238418579,1.6148184537887573,0.9067999720573425,0.31800520420074463
0.9029734134674072,1.3172295093536377,0.8799999952316284,0.38245680928230286
0.9052083492279053,1.2890640497207642,0.9172000288963318,0.2779124081134796
0.9014084339141846,1.3007770776748657,0.926800012588501,0.24737411737442017
0.9107981324195862,1.0806477069854736,0.9272000193595886,0.2675218880176544
0.9203125238418579,1.0956172943115234,0.9171314835548401,0.27025938034057617
0.9107981324195862,1.1165680885314941,0.9107999801635742,0.28699880838394165
0.917187511920929,1.0742243528366089,0.9168000221252441,0.26121771335601807
0.9128847122192383,1.189484715461731,0.9211999773979187,0.2551599442958832
0.9170579314231873,1.0336576700210571,0.9136000275611877,0.2710815668106079
0.90625,1.1372334957122803,0.9196000099182129,0.27473604679107666
0.9118413925170898,1.062131404876709,0.9111999869346619,0.25590044260025024
0.917187511920929,1.0487042665481567,0.9175298810005188,0.27513107657432556
0.9181011915206909,1.0354677438735962,0.9164000153541565,0.2938011586666107
0.9170579314231873,0.963555097579956,0.925599992275238,0.2543585002422333
0.9151041507720947,0.9840027093887329,0.9236000180244446,0.26482096314430237
0.9269692301750183,0.992111086845398,0.9315999746322632,0.24095720052719116
0.9140625,1.022471308708191,0.9187999963760376,0.27285659313201904
0.916536271572113,0.9775540828704834,0.9200000166893005,0.2792128026485443
0.9151041507720947,0.9960702061653137,0.9278884530067444,0.2530708909034729
0.9166666865348816,0.9444993734359741,0.909960150718689,0.2959670424461365
0.9264475703239441,0.9134320020675659,0.9232000112533569,0.2681484818458557
0.9223958253860474,0.9916563034057617,0.921999990940094,0.2602024972438812
0.9186228513717651,0.9260993003845215,0.9139999747276306,0.27006280422210693
0.9156249761581421,1.031343698501587,0.9115999937057495,0.28589877486228943
0.9227960109710693,0.9292325973510742,0.9272000193595886,0.26880285143852234
0.9196661710739136,0.9199662804603577,0.9264000058174133,0.25744226574897766
0.9156249761581421,0.9225752949714661,0.9203187227249146,0.262098103761673
0.9259259104728699,0.9384157657623291,0.9276000261306763,0.26455846428871155
0.9223958253860474,0.8719708919525146,0.9128000140190125,0.2616548538208008
0.9170579314231873,0.9633709192276001,0.9247999787330627,0.2672908902168274
0.9269692301750183,0.8086534142494202,0.9259999990463257,0.2712797224521637
0.9182291626930237,0.9699870944023132,0.9236000180244446,0.26007208228111267
0.9238393306732178,0.8662986159324646,0.921999990940094,0.28800106048583984
0.9161458611488342,0.8482587933540344,0.9127489924430847,0.2763455808162689
0.928012490272522,0.8029050230979919,0.9179999828338623,0.28065863251686096
0.9254042506217957,0.8181498646736145,0.9251999855041504,0.2600434422492981
0.9203125238418579,0.8939957022666931,0.9200000166893005,0.28143349289894104
0.9405320882797241,0.7401498556137085,0.9279999732971191,0.2687787413597107
0.921875,0.8378744125366211,0.9215999841690063,0.27267777919769287
0.9306207895278931,0.768857479095459,0.9247999787330627,0.26799044013023376
0.9212310910224915,0.8712281584739685,0.9219123721122742,0.2731984555721283
0.9276041388511658,0.7703272104263306,0.9203187227249146,0.2953091263771057
0.932185709476471,0.8212062120437622,0.9136000275611877,0.2825796902179718
0.9270833134651184,0.786093533039093,0.9243999719619751,0.28974416851997375
0.9358372688293457,0.8067129850387573,0.925599992275238,0.27888011932373047
0.9229166507720947,0.8048044443130493,0.9264000058174133,0.2825176417827606
0.9255208373069763,0.7947553992271423,0.9160000085830688,0.30166974663734436
0.9311423897743225,0.6657550930976868,0.9179999828338623,0.2905409038066864
0.934374988079071,0.723531186580658,0.9155378341674805,0.2974035143852234
0.9400104284286499,0.6686796545982361,0.9236000180244446,0.28193074464797974
0.9213541746139526,0.8105655908584595,0.9240000247955322,0.28170013427734375
0.9295774698257446,0.7932644486427307,0.9187999963760376,0.29188117384910583
0.928012490272522,0.7004373669624329,0.9259999990463257,0.3074597716331482
0.934374988079071,0.7044464945793152,0.9187999963760376,0.3065614700317383
0.9353156089782715,0.6847223043441772,0.925599992275238,0.28813543915748596
0.9322916865348816,0.6642956137657166,0.9223107695579529,0.32138553261756897
0.9347939491271973,0.703615128993988,0.9251999855041504,0.29588744044303894
0.9316640496253967,0.7324187755584717,0.9264000058174133,0.31660187244415283
0.9369791746139526,0.7100200057029724,0.9243999719619751,0.3143357038497925
0.9363588690757751,0.6558464169502258,0.9259999990463257,0.31652891635894775
0.9333333373069763,0.7156632542610168,0.9211999773979187,0.29915618896484375
0.9353156089782715,0.6436881422996521,0.920799970626831,0.30244937539100647
0.9264475703239441,0.719171404838562,0.9203187227249146,0.3462924063205719
0.9302083253860474,0.6733713150024414,0.8912350535392761,0.43401116132736206
0.9285341501235962,0.7100763916969299,0.9187999963760376,0.3007396459579468
0.942187488079071,0.550979495048523,0.9247999787330627,0.3620801568031311
0.9347939491271973,0.6579707264900208,0.9247999787330627,0.3181566298007965
0.932812511920929,0.645398736000061,0.9264000058174133,0.3435184955596924
0.9380208253860474,0.6227491497993469,0.9200000166893005,0.31179869174957275
0.9400104284286499,0.6211048364639282,0.9232000112533569,0.3307918906211853
0.9338541626930237,0.6234397888183594,0.9247012138366699,0.31813496351242065
0.9347939491271973,0.6250073909759521,0.9276000261306763,0.31948381662368774
0.9411458373069763,0.6293884515762329,0.9187999963760376,0.3588935434818268
0.934272289276123,0.6717886328697205,0.9196000099182129,0.32277336716651917
0.9379238486289978,0.5083820223808289,0.9283999800682068,0.33584558963775635
0.9442708492279053,0.5662103891372681,0.9187999963760376,0.3341312110424042
0.9379238486289978,0.6169623732566833,0.9172000288963318,0.3420010507106781
0.9390624761581421,0.623261570930481,0.9171314835548401,0.3313295543193817
0.9436619877815247,0.6109024882316589,0.9232000112533569,0.3642335832118988
0.9374021887779236,0.5986790060997009,0.920799970626831,0.3542626202106476
0.9411458373069763,0.6088181734085083,0.9232000112533569,0.3184206485748291
0.9494001269340515,0.5875225067138672,0.9172000288963318,0.3542596399784088
0.9385416507720947,0.5532277822494507,0.9211999773979187,0.34577760100364685
0.9405320882797241,0.5963070392608643,0.921999990940094,0.3554493486881256
0.9452269077301025,0.5578051209449768,0.9191235303878784,0.35215839743614197
0.9432291388511658,0.5317432284355164,0.9139442443847656,0.33602726459503174
0.9457485675811768,0.568030834197998,0.8912000060081482,0.38485050201416016
0.9411458373069763,0.5562315583229065,0.9139999747276306,0.35250401496887207
0.942097008228302,0.5608992576599121,0.9187999963760376,0.37932342290878296
0.9436619877815247,0.5548662543296814,0.9243999719619751,0.3453711271286011
0.9453125,0.5441486239433289,0.9187999963760376,0.35960933566093445
0.9467918872833252,0.5102841258049011,0.9232000112533569,0.34034740924835205
0.9437500238418579,0.5655942559242249,0.9203187227249146,0.3832482695579529
0.9467918872833252,0.5211920142173767,0.9232000112533569,0.3576982915401459
0.9473958611488342,0.540756344795227,0.9223999977111816,0.3611176311969757
0.9510416388511658,0.45003700256347656,0.9151999950408936,0.41151162981987
0.9405320882797241,0.649745523929596,0.9139999747276306,0.3495008051395416
0.9541666507720947,0.44661569595336914,0.9296000003814697,0.34622690081596375
0.9394887685775757,0.5299579501152039,0.9211999773979187,0.3483772277832031
0.948437511920929,0.46761032938957214,0.9163346886634827,0.3543510437011719
0.9525299668312073,0.49346718192100525,0.9043999910354614,0.3866359293460846
0.942097008228302,0.5592264533042908,0.9211999773979187,0.36184927821159363
0.9494791626930237,0.5270956158638,0.9172000288963318,0.38021525740623474
0.9473134875297546,0.462706059217453,0.920799970626831,0.3731432855129242
0.948437511920929,0.5340948104858398,0.9147999882698059,0.3691810667514801
0.946270227432251,0.4776528775691986,0.9052000045776367,0.3770732283592224
0.9540949463844299,0.49037525057792664,0.9187250733375549,0.39042162895202637
0.9520833492279053,0.5093511939048767,0.9183266758918762,0.3657837212085724
0.9483568072319031,0.48881521821022034,0.9156000018119812,0.4190106987953186
0.956250011920929,0.46588030457496643,0.9228000044822693,0.3566495478153229
0.9520083665847778,0.42523056268692017,0.9247999787330627,0.3792399764060974
0.9514867067337036,0.49629542231559753,0.91839998960495,0.3811342418193817
0.956250011920929,0.4622146189212799,0.9187999963760376,0.3675282299518585
0.9520083665847778,0.4620724022388458,0.9064000248908997,0.39458444714546204
0.949999988079071,0.46792617440223694,0.9215139150619507,0.4185357689857483
0.9525299668312073,0.4606052339076996,0.9128000140190125,0.3919425308704376
0.9505208134651184,0.45017656683921814,0.9204000234603882,0.37099993228912354
