X,Y,FLUX,BACKGROUND
4975.767,3007.3662,19.598604,5.4937687
3182.9036,3663.8877,17.914139,7.858639
103.034424,2944.8652,17.931011,4.9870644
1960.4944,2872.8425,15.923403,5.471073
1414.947,1803.2358,15.861439,5.8085556
3504.6504,104.918205,14.591497,5.8001575
4841.261,29.98795,12.8194895,3.9033537
1150.6571,1655.6053,11.427881,5.226019
4679.827,2721.1362,19.1805,5.6782455
3975.1626,2566.073,18.925655,6.6623516
1275.4493,3160.2856,17.386154,5.3680954
1546.0647,1999.7363,15.591691,5.9174166
3630.1042,1016.5538,14.028584,6.557049
1898.1179,1045.5349,13.195121,6.5910616
4993.5547,484.12686,12.6634245,4.863578
941.44745,957.7203,10.560743,5.6600056
3659.733,2648.166,18.658268,6.8664207
5023.938,2686.073,18.827824,5.4377327
1346.79,3192.195,17.079836,5.3699493
1711.4465,2824.2034,15.120134,5.8266582
4148.7715,1249.1713,13.568168,6.87041
1663.8682,334.7204,12.671093,4.7540016
4364.1265,1129.311,11.454905,6.899275
1183.1294,1259.4717,10.498495,5.1106567
3443.9856,3343.959,17.832657,7.1012573
5255.9277,3338.0547,18.41173,5.9798794
742.4478,3583.8435,16.6385,6.148012
2045.1827,2126.8816,14.023243,6.673107
3132.7551,307.05566,14.197919,5.992484
1580.6788,1625.788,12.466361,5.8150015
5149.2207,766.0198,11.742792,5.713867
657.8188,1856.3245,10.160498,5.1488895
3928.6138,3590.642,16.59858,7.6490555
5111.0806,3335.5088,17.120155,5.962227
569.53925,2198.0837,16.436596,5.602234
1527.0387,3315.0745,14.100567,5.3265743
3209.1384,1513.353,13.572367,6.6238804
1677.0714,1338.4684,12.269634,6.017044
5568.752,332.5311,11.24016,4.3856516
83.73426,747.66125,10.136244,4.4157963
3255.978,2761.6145,17.255442,6.6145153
5356.0796,2242.386,16.640545,5.8460255
217.10823,3375.61,14.270983,5.077112
3760.8904,1815.2208,13.47493,6.569496
2406.187,2049.0713,12.2996235,7.18651
2740.0557,955.9856,12.059492,6.023918
5526.9785,1524.6713,10.682169,5.8263416
102.699715,371.52448,9.683731,4.360176
3596.029,2770.5518,16.164707,6.5871105
5297.0474,2911.1719,16.218441,5.1957016
567.4674,1985.9949,13.914574,5.2911224
3987.3828,359.0468,13.351776,6.2356586
1847.4769,3718.6611,12.969233,5.8066063
2473.7607,583.0302,12.010515,5.895746
4717.343,58.730904,10.193872,4.1639605
789.13806,23.681013,9.66358,4.244334
3878.9248,2353.9116,15.78284,6.9260454
4690.741,2175.6118,15.916763,5.9797935
805.36725,2016.4497,13.855429,5.583582
3099.621,473.91614,12.867172,6.1162453
2417.9353,3019.4023,12.440822,5.9026957
1407.58,577.00214,11.791326,5.2537622
4646.0693,1679.6663,9.987371,6.2123585
705.11847,1693.2928,9.520553,4.910161
3709.017,2258.1987,15.548876,7.1422844
5374.5664,2283.9163,15.612005,5.8697796
847.4322,3294.2356,13.309565,5.4120693
3809.2349,507.7328,12.183601,6.5096397
1764.9149,2666.3577,12.0802965,6.042287
2043.8893,1378.6139,11.325287,6.449194
5227.4507,1504.847,10.017788,6.011404
706.0028,772.458,9.367173,5.4928427
3113.315,2920.747,15.091204,6.635887
5119.4277,2292.0083,14.989086,5.757145
1102.1624,2396.5784,12.468125,6.351722
4206.955,1832.0848,12.187598,6.3802805
1420.5635,2651.4417,11.489063,6.2527065
2604.7822,1558.4163,10.938301,6.7206135
4944.9775,113.69753,9.523817,4.0119553
196.85835,87.12523,9.136116,4.246458
3176.4863,2712.035,14.704996,6.7865505
5051.695,3301.6208,14.952737,5.880889
1173.4308,3094.7944,12.689969,5.361697
2944.297,619.94257,11.919708,6.0420704
1572.619,3319.9377,11.589316,5.3152437
2071.852,1571.55,11.286715,6.3420696
5362.4946,1131.2815,9.521345,5.78862
28.82151,242.05038,8.953622,4.2970905
4065.3652,2424.9656,14.797672,6.5165806
4312.259,2176.0283,14.738417,6.1630077
853.3195,2248.946,12.21002,6.002571
3371.0642,1430.7557,11.323413,6.455594
1421.3889,880.0836,11.508158,5.7957916
1754.1415,2368.8523,11.291134,6.2852783
4712.3154,1551.5901,9.082349,6.2105455
1025.4534,451.86667,8.509069,5.089057
4237.5513,2794.1147,14.746941,6.1324177
3187.8738,2212.8264,13.3811455,7.3113174
2432.35,2196.7437,10.257566,7.270941
5.6769085,3711.7212,11.39896,5.131174
3961.5623,498.6992,10.7602825,6.5156746
1513.7408,1010.73206,11.275145,5.9524593
4803.0024,1412.6251,9.004164,6.281454
1269.6072,1374.2607,8.34171,5.0918894
5202.735,3218.9348,14.424069,5.686885
2960.5708,2196.6985,12.41645,7.349782
2773.0754,2179.7046,10.094084,7.4136047
1319.7661,2884.0586,11.378266,5.667037
2772.5493,480.32132,10.937141,5.861847
3274.4287,67.30905,10.702581,5.824442
4813.3354,317.4119,9.138163,4.519763
920.7908,516.7277,8.223417,5.2296085
4507.332,1980.8081,14.377707,6.185755
3349.329,2732.1501,13.027616,6.5958834
2611.6604,1956.9365,10.0219555,7.2743797
1083.7004,3106.2087,11.248848,5.3415413
2422.2847,1167.1272,10.334453,6.242856
3998.2756,1108.9564,9.563293,6.919285
5337.0283,1860.0621,9.094976,5.7862034
333.2874,698.4113,8.023194,4.6815166
4969.966,3633.3464,13.269786,6.988578
4039.7002,2408.001,12.5224495,6.574999
639.80444,3219.8484,11.097412,5.367695
2351.2756,3086.366,11.096163,5.806528
2317.6562,508.26035,10.368986,5.5721817
4147.695,1349.5883,9.167044,6.7582464
4707.2197,1218.2753,8.666722,6.4545097
137.4451,1185.5963,7.885358,4.4687223
4351.02,3668.6863,12.783127,7.417101
4040.3086,3644.5598,11.278945,7.7050714
2767.339,3464.7454,10.133892,6.7442856
1268.7164,3008.4448,10.459326,5.4595356
2454.312,149.29935,10.29842,5.1198463
3591.4265,647.3283,9.313874,6.551137
4899.282,1575.3844,8.938805,6.137949
4.4393787,1532.1536,7.810574,4.5961137
4333.1465,3068.8276,13.21386,6.0936813
3961.1982,2117.7014,12.144253,6.5035343
2054.9817,2752.6729,10.839943,5.5208282
842.8807,3469.885,10.210524,5.823738
2173.04,670.01385,10.178761,5.944031
2857.4106,1249.4454,9.532995,6.1397943
4849.134,697.69305,8.773926,5.7528296
864.7124,258.1373,7.8046136,4.6474357
5592.8066,1977.3608,12.935888,5.757433
2883.151,3204.053,11.948811,6.629566
2188.2332,1967.4204,9.953191,6.811393
586.0387,2587.2878,10.188007,5.718629
2246.228,19.9319,10.155151,4.3844843
3604.4097,106.43224,9.533657,5.8071175
4618.9624,98.16042,8.730089,4.440336
884.79395,1837.8807,7.7365212,5.3163066
5437.421,3717.5615,11.005709,7.678377
3166.1006,2426.9912,10.102811,7.2770147
2197.9521,2976.3665,10.236378,5.4794636
1421.5736,1281.7202,10.071728,5.453539
1330.9631,3404.6096,9.853722,5.500452
3848.948,1749.546,8.869341,6.479763
4747.8413,1570.1417,8.461914,6.1827908
165.02382,1552.1559,7.654784,4.6085434
4953.514,3412.798,12.014044,6.1346016
3372.766,3672.2727,8.989157,8.026308
2671.0273,2309.9023,8.572479,7.4757614
1531.521,1597.6826,9.874752,5.734518
244.80159,2218.8877,9.75543,5.318515
2881.2832,1134.2301,9.25223,6.0289154
4709.929,1351.7642,8.130995,6.360327
497.24222,852.908,7.64156,5.1463075
4953.279,3070.7378,11.787174,5.5913353
3619.995,3159.444,9.556545,6.988909
1900.4325,2034.6348,9.679602,6.2660036
2543.8894,1206.0835,9.783596,6.1327114
676.9048,3265.5542,9.587562,5.3950005
2840.2783,958.66956,9.181723,6.019706
4696.2383,1703.6415,8.270594,6.1692457
1331.6365,1284.0575,7.534181,5.270512
5040.7915,2372.9636,11.464158,5.743186
3398.0173,3566.1794,8.510731,7.7092953
2203.1519,3592.7644,9.735521,6.0245733
2629.4775,1307.3074,9.463005,6.227438
927.59735,2031.9927,9.336112,5.761074
4196.768,673.07904,8.27371,6.781413
5165.6646,641.1063,8.246186,5.3280077
1157.9213,1841.3666,7.52253,5.6409516
5401.232,3659.7856,9.815084,7.6241646
3452.8406,2176.1301,8.898813,7.270281
2319.499,1493.2776,9.066476,6.4266233
872.4,3369.012,9.314341,5.534322
1427.7114,3369.7317,9.284179,5.39684
4015.1658,1235.7183,8.061869,6.8192234
5596.543,1693.3711,8.229798,5.8159084
1087.916,1662.9867,7.51228,5.15801
4774.3467,2833.014,10.863489,5.5615253
2934.4429,2446.273,8.699899,7.4262323
2158.97,1415.6825,9.0536785,6.421649
2528.473,3727.996,8.638702,6.6568623
460.87817,3136.9246,9.16864,5.3091116
3318.7734,1236.617,8.609234,6.2705097
4827.412,1154.3483,7.976501,6.3660836
969.4493,191.5505,7.4420657,4.6002736
5397.1484,3542.9006,9.674342,7.0297976
3823.3223,2755.0286,9.480328,6.63431
1682.0607,441.49765,9.413332,4.974966
1931.3461,3122.1611,9.163288,5.5062323
667.6446,2241.6494,9.139612,5.7685833
3938.3618,1816.4707,8.3529625,6.416026
4415.363,1106.0536,7.45465,6.8572683
623.07605,905.2487,7.430324,5.416537
5407.2607,3265.8967,10.358939,5.7823496
3748.9058,3114.1223,9.017605,6.9446344
2703.8057,57.721817,9.406124,5.651849
2316.6472,2385.9543,8.1945,6.948785
615.4543,3138.617,9.065416,5.3439655
3896.89,663.91565,7.8987617,6.7765217
5213.606,298.3586,8.063788,4.276184
1024.9043,1654.7511,7.4197626,5.0679817
4253.1597,2540.2742,10.274332,6.170025
3401.2136,3212.0193,8.860167,6.8546705
2283.691,1847.1759,8.570194,6.786689
1883.0842,2962.9946,9.023401,5.5285473
178.8194,3401.8252,8.786709,5.0531063
3474.2393,403.4173,8.419583,6.216716
5245.3267,1459.8535,8.055311,5.9974813
239.58667,883.013,7.393306,4.6210337
5608.9595,2596.3152,10.221745,5.589241
3496.9163,3718.6768,7.554184,7.951153
2587.0742,532.08704,9.382303,5.849394
1159.4348,3123.0945,8.734366,5.3497305
2098.8323,1885.4772,8.128246,6.5712223
3303.3398,584.0273,8.147329,6.411106
5121.3335,1698.3071,8.002044,5.9648256
880.89136,1574.3647,7.3338404,4.8215303
4459.5103,3041.53,10.020336,5.8994923
3129.2852,2814.7444,8.6423645,6.6907415
2791.2878,1518.6837,8.574651,6.666872
293.1641,3721.6624,8.668945,5.596362
2606.946,2334.5835,7.1958323,7.4259872
3702.3833,1191.3887,7.9577427,6.522664
4728.293,426.3071,7.950351,4.9819684
1304.609,1621.4281,7.2840266,5.403235
4586.7573,2746.1704,9.821669,5.7523813
3907.8274,3512.5142,7.888572,7.43051
2657.4895,8.907339,9.107323,5.3258877
225.51765,2689.3237,8.631086,5.248461
1921.991,3173.235,8.584728,5.491667
3682.079,564.2267,7.9527907,6.5136456
5609.3765,670.00903,7.912508,5.327978
739.52966,825.89636,7.2315207,5.5866766
5317.9375,3406.1982,9.351597,6.2646275
3379.837,3658.8787,7.1596756,7.9925556
2259.1453,1040.2433,8.59425,6.494437
1278.8938,2705.2253,8.557434,6.014943
2397.674,3578.5999,8.249577,6.2903843
3879.0122,1162.6455,7.6381807,6.7345247
4690.6265,1659.6097,7.7933702,6.1808023
1277.3484,1664.1243,6.988235,5.442044
4234.9717,3247.9116,9.344147,6.2569675
1764.0262,1038.2485,8.677614,6.407242
3894.015,2304.9219,8.16512,6.8547754
414.9582,3651.0762,8.5522175,5.860612
2783.6794,3218.4714,7.8927574,6.5856876
2816.9404,296.0453,8.165804,5.7823668
5598.9937,1463.8745,7.6183057,5.7545056
618.065,1811.6329,6.987189,5.0602098
5380.463,3625.9333,7.8783393,7.443641
3163.253,3547.886,7.4643383,7.4624825
2391.5881,1599.6179,8.163697,6.59785
1046.7955,1958.1652,8.496202,5.7480106
1705.1476,3349.959,8.412512,5.302186
3176.9229,656.28937,7.9959073,6.3407216
5317.2793,1553.2839,7.5772076,5.939007
742.0167,1471.9365,6.9357243,4.720112
4215.2725,3165.5747,8.829719,6.2875385
4103.591,3227.7717,8.289373,6.513877
1745.8264,1760.15,8.652855,5.968342
43.374325,2593.4353,8.454693,5.1564636
1463.9338,2095.149,8.398146,6.010807
3147.1138,1395.2314,7.8716063,6.4328218
4346.867,925.7461,6.756353,7.001942
598.91034,1501.1984,6.911898,4.7059646
5479.1533,3636.702,7.3408217,7.54711
3118.222,3609.149,7.0896153,7.6074443
1688.5735,863.3577,8.596784,6.0891504
1209.7213,3506.929,8.43512,5.8642673
1841.0312,3624.2346,8.387746,5.775524
3994.0889,1176.0098,7.4230127,6.851884
4931.244,626.177,7.4785066,5.416124
501.1044,837.04913,6.881527,5.14666
4580.99,2111.9788,8.701946,6.0542564
2133.4053,301.60446,8.615368,4.7736187
3679.0093,1881.1864,7.89626,6.7079787
1931.919,3627.898,8.347961,5.843503
725.52765,3324.9177,8.15349,5.4579887
3380.244,103.07564,8.1404,5.83593
5417.3677,292.90823,7.477177,4.291285
224.90147,1125.7472,6.8334885,4.5331755
4485.1465,2881.548,8.597833,5.849208
3802.9207,1910.9518,8.028941,6.564209
1854.9128,2862.3652,8.106103,5.5866976
271.38812,2641.9053,8.099275,5.3677197
3179.6277,603.8983,7.8654838,6.3077893
1673.1819,1075.2776,7.797916,6.2415624
4674.281,1499.6028,7.337879,6.2671547
638.9506,692.06714,6.7793555,5.254519
4518.129,3430.4329,8.457256,6.184758
2975.6453,2542.193,7.181162,7.2913704
1583.0079,3718.933,8.05403,5.858548
3204.7896,1181.9193,7.900371,6.218142
1292.1705,2133.6587,7.8641334,6.118789
2028.7938,961.5459,7.335852,6.5999827
5581.585,1229.5671,7.292837,5.59371
183.29066,1520.8851,6.7713876,4.5877147
4710.7607,2789.0576,8.495808,5.6197777
2853.7007,2720.2527,7.4804645,6.942531
2477.6877,2301.6812,6.8592963,7.3022695
3053.7825,1635.3306,7.23421,6.834079
1390.1333,2308.4714,7.6051464,6.3299294
2381.6526,621.184,7.720785,5.939451
5036.648,402.9685,7.235521,4.5723243
513.3309,1279.5461,6.769762,4.729766
5523.9707,2193.6863,8.354933,5.8301897
4152.1567,3022.5637,8.038008,6.3707657
2080.8062,3703.9048,8.0363455,6.07405
3904.9565,1473.0259,7.419735,6.584963
564.22876,2484.036,7.7193193,5.788145
1487.2091,1128.6571,7.677032,5.7930093
5515.5483,1426.6572,7.1531415,5.768829
32.923096,373.49307,6.6845627,4.3594694
5161.526,3617.1794,7.207108,7.191937
3576.4482,2135.393,7.1180687,7.1515617
3557.1033,985.7555,7.422277,6.5379224
1411.252,3541.5867,7.8232303,5.785196
1119.2826,3736.2231,7.5467505,6.332975
1425.4039,1726.1063,7.40838,5.734802
4527.2207,1407.8993,6.9682055,6.4672346
25.914719,31.16675,6.662382,4.1670723
4565.877,3500.2495,7.8659835,6.427199
3272.5112,3494.363,6.8616834,7.3945193
3744.5261,1745.6538,7.361087,6.560114
2494.7827,2021.2075,6.6390405,7.2715974
190.51776,3449.2576,7.56458,5.11366
1791.3379,264.00168,7.1606464,4.6285458
5142.7095,1076.2861,7.0059595,6.0242996
1007.65247,99.55279,6.6088643,4.5067916
5144.8755,3109.7207,8.14094,5.5047817
3789.5608,3622.6802,6.2031317,7.863208
3402.8413,1836.3787,6.956702,6.941779
2636.4656,3731.7537,7.032303,6.860955
480.9966,3663.6062,7.5480413,6.0054884
2277.273,318.93668,7.1152368,5.0109973
4321.459,1099.0135,6.2551885,6.967397
1381.3666,1176.0767,6.595048,5.521943
5199.64,3667.3538,6.701537,7.4812574
3421.8062,2155.1921,6.784603,7.264435
2425.9233,3660.7,7.315764,6.5513816
2914.3975,567.1188,7.556788,5.989488
750.7741,3028.7502,7.5392675,5.353512
1650.6671,1176.8391,7.0068154,6.1274447
4297.5527,641.26025,6.565897,6.571129
1345.2054,60.40949,6.587668,4.3286605
4921.3105,2838.194,8.051641,5.439843
3857.223,2476.6697,7.0642715,6.962774
2234.2852,1944.1602,6.9342093,6.844955
3769.8901,879.68225,7.0235066,6.7370276
911.1629,2403.9485,7.4964123,6.1530476
1433.4978,636.8044,6.966784,5.39249
4737.5713,346.33853,6.955967,4.7121944
133.07208,480.8941,6.480813,4.401557
5587.327,3680.668,6.389104,7.765239
3091.218,2883.3708,7.299458,6.667434
1424.0603,2786.7441,7.5415707,5.953331
3044.6797,1856.595,6.6518335,7.079118
1052.4945,2134.188,7.470354,6.0533676
2473.786,1156.0183,6.9599695,6.178359
4803.5527,1082.3508,6.74294,6.3910837
38.738613,863.17,6.4753184,4.3979173
5176.003,3659.5017,6.7124386,7.4111967
3037.5378,2052.1006,6.7228055,7.2372155
2235.4001,2477.9026,7.1433897,6.5683413
3447.6956,335.49417,7.4424343,6.1158123
523.044,2919.153,7.3999867,5.3459334
